online_review_id,online_order_detail_id,user_id,online_class_id,online_review_content,online_review_date,online_review_rate
394,394,4780,47,발향 엄청 좋네요!,2021-02-08,50
395,395,4781,47,"선물용으로 구매했어요~!
주말에 선물 드릴거라 급하게 주문했는데, 작가님이 메세지 받고 당일 발송 해주셔서ㅠㅠ 덕분에 이틀만에 배송 받고 선물 잘 전달했습니다:)

제가 찐한 향은 안좋아해서 클린코튼이랑 에이프릴프레쉬 샘플로 신청했는데,
클린코튼은 진짜 시원하고 청량?한 향이구요!
에이프릴 프레쉬는 은은한데 달콤함 한방울 떨어뜨린 향? 약간 사과향 나기도 하고 이름처럼 봄에 어울리는 향같았아요. 너무 제 취향이라서 다음엔 이걸로 구매 해보려구요~
챠밍걸은 스프레이통에 하나 더 얹어주셨는데, 클린코튼하고 비슷하지만 살짝 더 은은한 느낌?

박스에 포장해주신 리본끈이랑 드라이플라워도 고급져보였고, 꼼꼼하게 동봉해주신 쇼핑백에 쏙 들어가서 선물하면서도 기분이 좋았습니다.

너무 만족스러워 다음 번에 또 구매하려구요💕",2021-02-07,50
396,396,4782,47,"🌿그린허브향이 너무 좋아서 리뷰 남깁니다. 🌿
   제가 꽃향, 풀향, 자연, 신선한 향들을 좋아하는데 딱 개봉하자마자 싱그러운 냄새가 퍼집니다~ 
   디퓨저는 보통 첫개봉하면 알콜? 냄새가 엄청 강해서 날아가길 기다려야하는데 이 제품은 그런게 좀 덜해서 좋았어요. 그리고 무엇보다 디퓨저 본연의 기능이 젤 중요할텐데, 발향력 좋고 향 자체가 너무 싱그러운게 마음에 들어요! 거기에 디자인까지 더하니 완벽합니다! 좋은 향+예쁨이 합쳐져서 기분이 넘 좋습니다 ^_^ 코튼향은 선물로 구입해서 못맡아봤지만  스테디한 향이니 물론 좋을 것으로 예상합니다. 패키지도 신경 쓴 티나고 덤도 주셔서 감사합니다~",2021-02-07,50
397,397,4783,48,여기서사구바로무인양품에서 세일해서배가아팠지만 가격은 비슷하구 여기가 퀼리티가 더좋았네요. ㅎ ㅎ,2021-02-20,50
398,398,4784,48,"우선 배송은 빨랐구요 질문 문의드려도 엄청 빠르고 친절하게 응답해주셨습니다!

피어싱이랑 귀걸이 수납 진짜 많이될 것 같아요 ㅎㅎ
피어싱만 20개이상 귀걸이만 7쌍 정도를 넣었는데
아직 한 아크릴도 덜 채웠어요!
수납함 가득 채울 생각에 벌써 신납니다

깔끔하고 예쁘고 보관에 있어서 편리함까지 생각한게
너무 좋아 추천해드리고 싶어요!",2021-02-19,50
399,399,4785,48,"생일선물로 친구한테 받은건데 그전엔 상자안에 보관하고 찾아서 꼈는데 이건 한눈에 다보여요
진짜 너무편해요♡♡♡

다들 한눈에 보이는거 보이시나요!
침형 귀걸이를 이렇게 편하게 보관할수있다니 신세계에요 넣으면 걸리고 위로 쑥뺄수있어서 시간단축!
고민하는 분들 꼭꼭 사세요!!

귀걸이 정리함 이런 디자인 만드신 더크라프트 작가님 적게 일하고 많이 버세요!!!

",2021-02-17,50
400,400,4786,48,선물용으로 좋은듯합니다~,2021-02-11,40
401,401,4787,48,세트로 삿는데 고급지고 예뻐요♡,2021-02-08,50
402,402,4788,48,귀걸이 정리해서 너무 좋아요,2021-02-06,45
403,403,4789,48,귀찌 정리하려고 bbbb로 샀어요. 예쁘게 잘 정리 가능합니다.,2021-02-02,50
404,404,4790,48,악세사리 사고 처음으로 정리해봅니당...ㅋㅋ 진작 할걸 그랬어요 ㅠ,2021-01-28,50
405,405,4791,48,잘 받았어요! 작가님 말씀대로 아크릴 비닐 뜯는 재미가 쏠쏠했습니다ㅎㅎㅎ 여기저기 돌아다니고 지들끼리 엉켜있던 악세사리들이 싹 정리되니까 속이 다 시원하네요ㅠㅠㅠ많이파세요!,2021-01-27,40
406,406,4792,48,이번엔 와이드로 주문했어요 좋아요♡♡♡,2021-01-21,50
407,407,4793,49,"느낌 있어요~~~
장식용으로도 좋고 소리도 크게 잘퍼지고 정성 가득한 손편지도 감동입니다^^
",2021-02-19,50
408,408,4794,49,"작가님의 정성이 아주 많이 들어간 선물이였습니다 
감사합니다 👍🏻",2021-02-19,50
409,409,4795,49,선물용으로 구매했어요 이쁜 작품 만들어주셔서 감사합니다. 좋은 선물이 될것 같아요😊,2021-02-17,50
410,410,4796,49,"기대했던 것보다 훨씬 마음에 들었어요.^^
우드 스피커 하나 생겼다고 분위기가 다르네요. 윗판에 글귀도 이쁘게 잘 새겨주셨더라고요.^^
너무 감사해요.^^",2021-02-17,50
411,411,4797,49,"피아노전공하는 아들에게 이니셜 새겨서 선물해 주었어요. 좋아하네요^^
튼튼하고 예뻐요. 수제품의 품격이 있네요^^",2021-02-15,50
412,412,4798,49,"일단 너무 예쁘고, 증폭 스피커 제 기능도 잘 해요! 다음에는 제껏도 주문하고싶네요 ! 감사합니다 작가님 🧡",2021-02-11,50
413,413,4799,49,"정말 최고에요
실물이 훨씬훠얼씬 예뻐요!!!!❤️
전 궁금해서 작업실까지 방문했었는데요
작가님 혼자 운영하시는데 한땀한땀 너무나 정성스럽게 만드시더라구요 다른 손에 맡기면 퀄리티 안나온다구요🥺
선물용으로 구매했는데 받으신분들이 감동이라고 좋아해주셔서 너무 행복했어요
그래서 고마운 분들께 드리려 추가구매합니다
고민하시는분들 당장 구매하세요 두번 구매하세요!",2021-02-10,50
414,414,4800,49,정말 이쁩니다 ㅋㅋㅋ 제가 원래 리뷰 잘 안다는데 너무 정성스럽게 만들어주셔서 제 의견도 많이들어주고 감사합니다,2021-02-09,50
415,415,4801,49,"너무 맘에들어요
이제 핸폰 찾으러 
여기저기 뒤적거리지 않아도 되겠어요
음악도 크게~~~ㅎ
손편지까지  친절하신 작가님의 마음이 작품에 고스란히 담긴듯합니다~~~",2021-02-09,50
416,416,4802,49,작가님이 원하는대로 해주시고 글씨체도 예쁘게 해서 잘 보내주셨어요!! 너무 늦게 후기 올렸지만 진짜진짜 추천합니당ㅎㅎ,2021-02-07,50
417,417,4803,50,"배송은 4-5일 정도 걸린것 같아요. 이
가격에  퀄리티 아주 훌륭합니다😍 주방한켠에 두고 사용중인데 정말 잘 산것 같네요!",2021-02-18,50
418,418,4804,50,,2021-02-17,50
419,419,4805,50,조립가구 좋아하서 해외/유명 제품들 많이 샀었는데 가성비 짱!! 가구용 왁스 칠하서 조립했더니 잘 해체도 쉬워요. 제 경우 잡지 꽂이로 구매한 건데 잡지처럼 크고 힘없는(?)책은 보내주신 봉이 하나 더 있으면 좋을 것 같아요. 추후엔 추가 구매 할 수 있게되면 좋겠습니다! 잘쓸께요!!! 굳 굳,2021-02-17,50
420,420,4806,50,"잘받았습니다 생가보다는 큽니다
이뻐요 ^^
그런데 봉이 하나밖에 안왔어요
하나 더보내주시면 고맙겠습니다 
잘 사용하겠습니다 책 한달에 한권씩은 읽겠습니다  화이팅!!!",2021-02-15,50
421,421,4807,50,"독서 습관이 진득하게 한권만 파는 편이 못돼, 여기저기 흩어놓고 읽던 책들을 정리해서 옆에 두고 읽을 수 있네요. 가격이 이래도 되나 싶을 정도로 너무 좋은 제품을 선물처럼 주시네요^^! 감사합니다 날로달로 번창하시기를...",2021-02-15,50
422,422,4808,50,심플하면서 이뻐요. 번창하세요. ^^,2021-02-10,50
423,423,4809,50,"잘 받았어요 끼우기만 하는 조립이라 어렵지도 않네요
목봉은 선택이였으면 좋겠어요 하나는 좀 부족한 느낌",2021-02-09,50
424,424,4810,50,"조립도 아주 쉽고 마감처리하며 가격대비 매우 만족스러워요👍 퀄이 상당한데 무척 저렴하네요ㅎㅎ 다만, 배송부분에서 조금 착오가 있어서 그부분이 아쉬웟어요ㅠ",2021-02-09,50
425,425,4811,50,가성비 너무 좋아요~ 최근 읽는 책들만 간편하게 꽂아둘 수 있어 좋네요,2021-02-08,50
426,426,4812,50,"견고하고 단정한 책꽂이 입니다^^
마음에 들어요!
다양한 형태의 책꽂이가 나오길 기대할께요♡",2021-02-07,50
427,427,4813,51,양 많고 좋았어요 ㅎㅎ,2021-02-20,50
428,428,4814,51,진짜 이거때문에 흰우유 킬러된 기분.. 너무 맛있어요 ,2021-02-20,50
429,429,4815,51,"약간 중독될거같아요
다른데꺼 못먹겠네요 ㅎㅎ",2021-02-19,50
430,430,4816,51,재구매인데 이번엔 왜케 시큼털털한 맛이 날까요 오래된 것처럼 ㅠㅠ 초코써니 딸기청 재고쌓아 둘 시간 없이 잘 팔릴터라 그럴리 없다 생각 합니다만 이번엔 맛이좀 이상하네요,2021-02-19,25
431,431,4817,51,500g을 먼저 구매했다가 너무나 금방 다 먹어버려서 1kg로 바로 재주문 했습니다. 청의 농도나 딸기의 씹힘 정도가 딱 저희 집 취향에 맞는 것 같아요~! 좋은 제품 맛있게 잘 먹고 있습니다. 많이 파세요,2021-02-18,50
432,432,4818,51,ㅎㅎㅎㅎ라떼해먹었는데 참 맛있고 딸기가 톡톡씹혀서 엄청좋아용♡ 딸기도 신선한거같고!! 스벅잔에 담아먹으니 스벅에서 사온거같고 기분좋네용^@^ㅎㅎ많이파세용~,2021-02-18,50
433,433,4819,51,시럽이 달달한것같아용 딸기는 새콤하네요! 새콤한게 좀 강하긴한데ㅠㅜ 그냥 우유만 마시면 또 단것도같구 이건 탄산수랑 어울릴것같아요 ,2021-02-18,50
434,434,4820,51,좋아하셨어요,2021-02-18,50
435,435,4821,51,좋아하셨어요,2021-02-18,50
436,436,4822,51,딸기우유해먹으면 맛있어요,2021-02-18,50
437,437,4823,52,"마쉿다..
글구 어제 오후 4시29분에 시켰는데 오늘 오전 9시에 도착했다구 해서 진짜 깜짝 놀랐어용!!
한 컵 마시면 배 완전 땅땅하게 부름.. 
딸기라떼처럼 마시면 5컵 정도 마실 수 있을 듯해용
쨌든 마싯다.. 배송 완전 빠르다.. 배부르다 라는 결론",2021-02-20,50
438,438,4824,52,"너무 맛있어서 
먹어보자마자 
조카들 집에 각각 선물 보냈어요. 

먹을때마다 극찬한데요. 

중 3. 고 3 남자애들도 맛있다고. 
이모 짱이라는데~~ 
감사합니다 ㅎㅎㅎ 

역시 맛있는 건 나눠먹어야죠. 그춍.",2021-02-20,50
439,439,4825,52,약간 단 편이긴하지만 과육도 크고 맛있었습니다! 요거트나 우유에 타서 먹으니 간편하고 설탕의 단맛만 느껴는게 아니라 카페 음료와 맛이 유사해서 좋았어용,2021-02-19,45
440,440,4826,52,"딸기 농장에서 만든다고 해서 더 기대하고 시켰는데, 뚜껑 열면 풋풋한 딸기내음이 바로 나네요~^^ 우유에 타서 줬더니 애가 너무 맛있다고 난리였어요. 잘 먹을게요~",2021-02-19,50
441,441,4827,52,단 맛도 적절하고 딸기도 싱싱해서 식감이 아주 좋았어요!,2021-02-19,50
442,442,4828,52,선물로 잘 전달하였네요. 감사합니다!,2021-02-19,50
443,443,4829,52,"작년에 끝물에 먹었는데 너무 맛있었던 기억에
올해도 시켰어요😁
딸기주스는 없어져서 좀슬펐는데 그래도 이정도 퀄리티에 딸기청은 없어서 조만간 또 시킬거에요",2021-02-19,50
444,444,4830,52,요거트에도 넣고 우유에도 넣고 잘 먹고 있어요 정제설탕이 안들어가서 부담이 없어요 !,2021-02-18,50
445,445,4831,52,"배송도 빠르고 포장도 안전하게 왔어요.
선물용이라 아직 맛이 어떤지는 모르겠는데 나중에 친구한테 물어봐야겠어요~",2021-02-18,50
446,446,4832,52,"카페가면 무조건 딸기라떼만 먹는사람인데 넘 비싸기도 하고 집콕중에 공부하면서 먹으려고 시켰어요! 
배송도 빨리왔고 우유에 타서 먹으니까 진짜 카페에서 먹던 그맛! 
달고 맛있었어요 ㅠㅠㅠ 딱 제가 좋아하는 맛 !
인공적인 맛도 아니고안에 들어있던 딸기도 상태도 좋고, 이거 다 먹으면 또 시키려구요 💕💕",2021-02-18,50
447,447,4833,53,너어어아무 맛있어요 ! ♥ 아이디어스에서 재구매한 건 첨이에옹,2021-02-20,50
448,448,4834,53,이거 때문에 아이디어스 연간vip 가입했잖아요! ㅋㅋㅋ 그래도 배송비 이득 확실히 볼 만큼 계속 시켜먹을거 같아요 ㅎㅎ 세번째 주문이예요~!,2021-02-19,50
449,449,4835,53,매번 믿고 구매하는 소블링♥‿♥ 떨어질때면 맘이 쿠크다스처럼. . . . 너무 맛있어용!,2021-02-19,50
450,450,4836,53,"음 생각보다 맛이 ㅠㅠ너무 기대를 많이햇나봅니다
그리고 3천원 시음 돈냇는데 다른 후기보니 3천원 택배 동봉 해주시던데 저는 없네요... 원래없는지요?
크레마는 기가막히게 멋진데 맛은 ㅠㅠ애매헤옹",2021-02-19,20
451,451,4837,53,"식품 당일 배송 처리 안되나요?? 발송처리할때 당일배송 아닌거러 처리가되는지 2.3에 시킨거 2.8에 왓어요ㅠㅠ
추출한지5일지나서 바로 먹는 그 맛이아니에요;;
맛잇게 먹어서 재구매한건데
시골이라 목욜에 시키면 재수없게 배송 주말끼고 담주월욜에 와서 맛 품질이 떨어져요ㅠ
유통기한은 길다지만ㅠ실질적으로 크레마가 유지되는 기간은 일주일정도 밖에안가는데.. 배송업체좀 신경써주시면 안될까요",2021-02-19,15
452,452,4838,53,"선생님 진짜 미쳤습니다 카페에서 갓 추출한 그맛 그대로에요 너무 맛있어요 앞으로 진짜 여기서만 시켜먹을 것 같습니다 와...,",2021-02-19,50
453,453,4839,53,맛있어요.,2021-02-19,50
454,454,4840,53,"강추강추👍🏻 후기가 늦었네요 정말 맛있게 먹었습니다>_<
라떼만들어먹었는데 고소하고 진하고 제가 좋아하는맛이에요
어느 카페가도 이맛은 안나오는데....최고입니다!",2021-02-19,50
455,455,4841,53,"무료시음으로 받은 리스트레토를 먹어봤는데
너무 향긋하고 부드럽고 적당한 새콤함과 고소함이 넘 맛있어요 ㅠㅠ 다먹으면 또 올게요!",2021-02-19,50
456,456,4842,53,선물하려고 구매했습니다. 입맛이 까다로운 사람인데 맛있다고 만족스러워하네요. 판매자분의 이유있는 자부심이었네요ㅋㅋㅋ 친절하게 응대해주셔서 감사해요. 깜빡하셨는지 리본포장은 안해주셨지만 맛있는 커피맛 덕분에 다 잊혀졌습니다ㅎㅎㅎ,2021-02-19,50
457,457,4843,54,"후기적는걸 깜빡해서 이제서야 적네요ㅠㅠ
이제 매달 주문하는게 습관된거같아요 ㅋㅋㅋㅋ
잘마시겠습니당",2021-02-19,50
458,458,4844,54,더치를 아예 처음 시켜먹버보고 이곳저곳 방황하다가 결국 가장 처음 주문했던 곳으로 돌아왔어요! 커피맛 깔끔하고 배송 빨라서 좋아요 중복 주문 들어간것도 모르고 그대로 주문해서 6병이나 시켰지만 맛있다고 홀짝홀짝 마시다가 금방 마실거같아서 오히려 다행같아요😅,2021-02-19,50
459,459,4845,54,맛있어서 몇번이나 시켜먹었는데 이제 못시켜먹겠네요 남은 것도 그냥 버려야겠어요,2021-02-19,10
460,460,4846,54,항상 빠른배송 감사합니다,2021-02-19,50
461,461,4847,54,,2021-02-19,50
462,462,4848,54,"오늘 뉴스보고 진짜 충격..
여기서 몇번이나 주문해서 먹었는데
세균이 기준보다 40배가 넘다니요...
뉴스로 접하기 전에 미리 공지했어야 되는거 아닌가요ㅠㅠ
저도 먹고 친구들한테 선물도 했는데 진짜 너무 실망입니다..",2021-02-19,5
463,463,4849,54,"오늘 기사 보고 너무 충격..
설마 부산 아모르가 여긴 아니겠죠ㅠㅠ",2021-02-18,5
464,464,4850,54,맛도 깔끔하구 선물용으로 너무 좋아요^^ 가격도 너무 좋음!!,2021-02-18,50
465,465,4851,54,늘 잘 먹고있습니다^^ 가격대비 최고! 작가님 감사해요,2021-02-18,50
466,466,4852,54,~^^ 맛있어요~^^감사합니다~^^또주문하러올께용,2021-02-18,50
467,467,4853,55,업그레이드 전도 맛있었지만 업그레이드된 후의 바닐라가 더욱 맛있어요😝☕,2021-02-20,50
468,468,4854,55,"엘리펀트 커피 너어무 좋아요!

항상 믿고 먹는 커피!
다른 커피 못 사먹겠어요!

다음엔 부산가서 매장 들려봐야겠어요^^

19일에 만들어서 발송까지 해주시고
다음날인20일에 받게 해주셔서 감사해요!
여러분 구매 망설이지 마세요!!!",2021-02-20,50
469,469,4855,55,늘 배송시켜 먹는 울집 맛난 커피에요~,2021-02-20,50
470,470,4856,55,하필 명절에 커피가 !!똑!!  떨어져버린 거 있쥬ㅜ 한 번 엘리펀트 커피 맛보고 나니 알커피는 이제 못먹겠어영. 인도 바드라 + 디카페인은 역시 엘리펀트입니당,2021-02-19,50
